model_id,model_family,model_size,benchmark,benchmark_variant,score_raw,score_normalized_0_100,metric_name,source_url,source_type,source_priority,notes
InternVL2.5-78B-MPO,InternVL,78B,MMMU,val,68.7,68.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,MMStar,val,71.9,71.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,MMVet,reported,73.6,73.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,MathVista,testmini,76.5,76.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-78B-MPO,InternVL,78B,OCRBench,v1,907,90.7,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-8B,InternVL,8B,AI2D,test_masked,84.5,84.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,ChartQA,test_avg,84.8,84.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,DocVQA,test,93.0,93.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,HallusionBench,avg,50.1,50.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,InfoVQA,test,77.6,77.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,MMBench,v1.1_en,83.2,83.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,MMBench-CN,test,82.6,82.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,MME,sum,2344.1,83.7179,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
InternVL2.5-8B,InternVL,8B,MMMU,val,56.0,56.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,MMStar,val,62.8,62.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,MMVet,gpt4_turbo,62.8,62.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,MathVista,testmini,64.4,64.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,OCRBench,v1,822,82.2,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
InternVL2.5-8B,InternVL,8B,POPE,avg,90.6,90.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,RealWorldQA,test,70.1,70.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B,InternVL,8B,TextVQA,val,79.1,79.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report,2,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,AI2D,test,84.5,84.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,HallusionBench,avg,51.4,51.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,MMBench,v1.1,82.4,82.4,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,MMMU,val,54.9,54.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,MMStar,val,65.7,65.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,MMVet,reported,66.9,66.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,MathVista,testmini,68.9,68.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: kept as reported percentage/score
InternVL2.5-8B-MPO,InternVL,8B,OCRBench,v1,883,88.3,points/1000,https://internvl.github.io/blog/2024-12-20-InternVL-2.5-MPO/,official_project_report,2,InternVL2.5-MPO OpenCompass comparison table. Normalization: divided by 1000 and scaled to 0-100
MiniCPM-o-4.5-Instruct,MiniCPM,9B,AI2D,reported,87.6,87.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,DocVQA,val,94.7,94.7,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,HallusionBench,reported,63.2,63.2,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,MMBench,en_v1.1,87.6,87.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,MMBench-CN,cn_v1.1,87.2,87.2,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,MMMU,reported,67.6,67.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,MMStar,reported,73.1,73.1,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,MMVet,reported,74.4,74.4,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,MathVista,reported,80.1,80.1,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Instruct,MiniCPM,9B,OCRBench,v1,876,87.6,points/1000,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: divided by 1000 and scaled to 0-100
MiniCPM-o-4.5-Instruct,MiniCPM,9B,TextVQA,val,83.8,83.8,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,AI2D,reported,88.5,88.5,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,DocVQA,val,92.3,92.3,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,HallusionBench,reported,62.6,62.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,MMBench,en_v1.1,89.0,89.0,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,MMBench-CN,cn_v1.1,87.6,87.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,MMMU,reported,70.2,70.2,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,MMStar,reported,73.6,73.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,MMVet,reported,73.6,73.6,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,MathVista,reported,81.0,81.0,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
MiniCPM-o-4.5-Thinking,MiniCPM,9B,OCRBench,v1,879,87.9,points/1000,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: divided by 1000 and scaled to 0-100
MiniCPM-o-4.5-Thinking,MiniCPM,9B,TextVQA,val,79.8,79.8,accuracy_or_score_percent,https://github.com/OpenBMB/MiniCPM-V,official_project_report,2,Official MiniCPM-V repository MiniCPM-o 4.5 visual understanding table. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,AI2D,test_masked,70.6,70.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,ChartQA,test_avg,80.8,80.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,DocVQA,test,89.3,89.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,HallusionBench,avg,37.8,37.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,InfoVQA,test,55.6,55.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,MMBench,v1.1_en,60.1,60.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,MMBench-CN,test,59.2,59.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,MME,sum,1586.8,56.6714,points/2800,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: MME sum divided by 2800 and scaled to 0-100
Claude-3-Opus,Anthropic,closed,MMStar,val,45.7,45.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,MMVet,gpt4_turbo,51.7,51.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3-Opus,Anthropic,closed,OCRBench,v1,694,69.4,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
Claude-3-Opus,Anthropic,closed,TextVQA,val,67.5,67.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,AI2D,test_masked,81.2,81.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,ChartQA,test_avg,90.8,90.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,DocVQA,test,95.2,95.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,HallusionBench,avg,55.5,55.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,InfoVQA,test,74.3,74.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,MMBench,v1.1_en,80.9,80.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,MMBench-CN,test,83.5,83.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,MMMU,val,68.3,68.3,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,MMStar,val,65.1,65.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,MMVet,gpt4_turbo,70.1,70.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,MathVista,testmini,67.7,67.7,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,OCRBench,v1,788,78.8,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
Claude-3.5-Sonnet,Anthropic,closed,RealWorldQA,test,60.1,60.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Claude-3.5-Sonnet,Anthropic,closed,TextVQA,val,74.1,74.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,AI2D,test_masked,79.1,79.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,ChartQA,test_avg,87.2,87.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,DocVQA,test,93.1,93.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,HallusionBench,avg,45.6,45.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,InfoVQA,test,81.0,81.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,MMBench,v1.1_en,74.6,74.6,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,MMBench-CN,test,73.8,73.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,MMMU,val,62.2,62.2,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,MMStar,val,59.1,59.1,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,MMVet,gpt4_turbo,64.0,64.0,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,MathVista,testmini,63.9,63.9,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,OCRBench,v1,754,75.4,points/1000,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: divided by 1000 and scaled to 0-100
Gemini-1.5-Pro,Google DeepMind,closed,RealWorldQA,test,67.5,67.5,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
Gemini-1.5-Pro,Google DeepMind,closed,TextVQA,val,78.8,78.8,accuracy_or_score_percent,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,official_project_report_comparison,3,InternVL2.5 report table; AI2D uses the first w./wo-mask value when both are reported. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,DocVQA,test,93.0,93.0,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,HallusionBench,avg,48.1,48.1,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,MMBench,v1.1_en_test,78.0,78.0,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,MMMU,val,50.4,50.4,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,MMStar,val,57.5,57.5,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,MMVet,gpt4_turbo,60.0,60.0,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,MathVista,testmini,60.6,60.6,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
MiniCPM-o-2.6,MiniCPM,8B,OCRBench,v1,852,85.2,points/1000,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: divided by 1000 and scaled to 0-100
MiniCPM-o-2.6,MiniCPM,8B,TextVQA,val,80.1,80.1,accuracy_or_score_percent,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct/blob/main/README.md,official_model_card_comparison,3,Official Qwen2.5-VL-7B model card image benchmark table. Normalization: kept as reported percentage/score
